SITE,SUPPLIER NO,PO NO,SHIP TO ZIP,PART NO,PART DESCRIPTION,PO INV QTY,INV UOM,Commodity Group,Description
SPT,107776,43598,33605,210642-011,Armstrong Duo 20 mil Diamond 10 6in x 36in 2.5 MM - BLUE LAGOON MIXER 2 (ST524),72,SF,1VNL,Vinyl
SPW,103423,43542,32750,192326-001,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Juniper (00559),458.92,SF,1VNL,Vinyl
SPW,107768,43285,32750,1000004940,Milliken Centro Singular 1m x 1m Traction Back - 107,310,SY,1CPT,Carpet Tile
SPW,107768,43282,32750,1000004940,Milliken Centro Singular 1m x 1m Traction Back - 107,260,SY,1CPT,Carpet Tile
SPW,107768,43281,32750,1000004940,Milliken Centro Singular 1m x 1m Traction Back - 107,105,SY,1CPT,Carpet Tile
SPW,103423,43276,32750,139511-009,Shaw Contract Terra BL (5A037) 12' - Hemlock (37550),310,SY,1CBL,Carpet BL
SPW,121550,42851,84120,215230-000,Mohawk-Visual Connections (GT470)-Tufted Level Patterned Loop-12in x 36in-To Be Selected (TBS),98,SY,1CPT,Carpet Tile
SPW,121550,42851,84120,181535-000,Mohawk-Hot and Heavy Secoya (C0009)-20 Mil Floating LVT-9in x 59in-5.0mm-To Be Selected (TBS),273.36,SF,1VNL,Vinyl
SPJ,108164,42414,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),9961.5,SF,1VNL,Vinyl
SPJ,108164,42414,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),9961.5,SF,1VNL,Vinyl
SPJ,108164,42414,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),9961.5,SF,1VNL,Vinyl
SPJ,108164,42414,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),9961.5,SF,1VNL,Vinyl
SPJ,108164,42414,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),9961.5,SF,1VNL,Vinyl
SPJ,108164,42411,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),652.5,SF,1VNL,Vinyl
SPJ,108164,42410,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),7569,SF,1VNL,Vinyl
SPJ,108164,42410,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),7569,SF,1VNL,Vinyl
SPJ,108164,42410,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),7569,SF,1VNL,Vinyl
SPJ,108164,42410,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),7569,SF,1VNL,Vinyl
SPW,107768,42211,32750,1000004940,Milliken Centro Singular 1m x 1m Traction Back - 107,84.92,SY,1CPT,Carpet Tile
SPT,103423,42104,33605,175996-005,Shaw Tile Path Tile (5T034) Multituft 24in x 24in - Sterling (34557),10.66,SY,1CPT,Carpet Tile
SPW,121550,41913,32750,181535-002,Mohawk Hot and Heavy Secoya (C0009) 20 Mil Floating LVT 9in x 59in 5.0mm - Kew Gardens (142),1781,SF,1VNL,Vinyl
SPJ,126695,41759,32256,188968-001,Centiva Event Series Classic Plank (ECK) Square Edge (SE) tural Grain (NG) 6in x 36in 3 MM - American Cherry (3305),108,SF,1VNL,Vinyl
SPT,121550,41730,33605,208195-016,Mohawk Living Local Chromascope 20 mil glue down 12in x 24in 2.5 MM - Sporty Blue (620),360,SF,1VNL,Vinyl
SPT,121550,41730,33605,208195-001,Mohawk Living Local Chromascope 20 mil glue down 12in x 24in 2.5 MM - Alabaster (120),756,SF,1VNL,Vinyl
SPJ,103423,41646,32256,176647-016,Shaw Patcraft Highland Forest 6in (I800V) Vinyl Tile Plank 6in x 48in 3/32in - Brazilian Cherry (20800),251.65,SF,1VNL,Vinyl
SPW,849,41438,32750,1000006816,"Aquashield+ SPC 20mil 9"" x 60"" Ceramic Bead Grey Skies Oak (DS-201)",1900,SF,1VNL,Vinyl
SPW,103423,41101,32750,200669-009,Shaw Contract Arrange Tile (5T294) Multi Level Pattern Loop 24in x 24in - Steel Grey (94530),53.32,SY,1CPT,Carpet Tile
SPW,107776,41077,32750,126732-036,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Sterling (51904),3465,SF,1VNL,Vinyl
SPW,107768,40961,32750,209336-007,Milliken Centro Singular Tufted Textured Loop Pile 1m x 1m - 107 (107),70.56,SY,1CPT,Carpet Tile
SPJ,126695,40946,32256,188968-003,Centiva Event Series Classic Plank (ECK) Square Edge (SE) tural Grain (NG) 6in x 36in 3 MM - European Cherry (3307),1224,SF,1VNL,Vinyl
SPW,121550,40516,32750,182709-008,Lees Hem Tile 12BY36 (GT295) Textured Patterned Cut & Loop 12in x 36in - Skinny (955),46.66,SY,1CPT,Carpet Tile
SPW,121550,40516,32750,182708-008,Lees Zip It EcoFlex ICT (GT296) Textured Patterned Loop 12in x 36in - Skinny (955),55.99,SY,1CPT,Carpet Tile
SPJ,121550,40301,32256,214270-001,Mohawk Medella Hues (C2062) Healthy Environments Resilient 6' 7in 2.0 MM - Natural White (H5311),4.44,SY,1VNL,Vinyl
SPJ,103423,40170,32256,204991-002,Shaw Contract Correspond (5T353) Multi Level Pattern Loop 24in x 24in - Balanced (52485),808.08,SY,1CPT,Carpet Tile
SPW,121550,39979,32750,197181-002,Mohawk Academic View Tile (BT433) Tufted Textured Multi Colored Loop 24in x 24in - Cadet (569),138.71,SY,1CPT,Carpet Tile
SPW,121550,39979,32750,195486-004,Mohawk Adaptable Tile (BT432) Tufted Textured Pattern Multi Colored Loop 24in x 24in - Cadet (569),400.95,SY,1CPT,Carpet Tile
SPW,121550,39979,32750,195486-004,Mohawk Adaptable Tile (BT432) Tufted Textured Pattern Multi Colored Loop 24in x 24in - Cadet (569),260,SY,1CPT,Carpet Tile
SPW,121550,39979,32750,197181-002,Mohawk Academic View Tile (BT433) Tufted Textured Multi Colored Loop 24in x 24in - Cadet (569),309.01,SY,1CPT,Carpet Tile
SPW,103423,39964,32750,187436-006,Shaw Contract Tinge Tile (5T156) Multi Level Pattern Loop 9in x 36in - burnished pewter (56516),85,SY,1CPT,Carpet Tile
SPW,103423,39280,32750,172638-005,Shaw Philadelphia Succession Tile II (54695) Undefined 24in x 24in - After Dark (00500),15.99,SY,1CPT,Carpet Tile
SPW,107768,39154,32750,180797-015,Milliken Landmark Artifact Tufted Texture Loop 1m x 1m - Linsey (ART83),37.08,SY,1CPT,Carpet Tile
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPJ,108164,38936,32256,176705-031,Amtico Spacia Stone Vinyl 18in x 18in 2.5 MM - Plaza Concrete (SS5S3070),18684,SF,1VNL,Vinyl
SPW,103423,38909,32750,1000006369,Shaw Patcraft Earthen (I6776V) 20Mil 12x24 Harbor V1 (00510),2744,SF,1VNL,Vinyl
SPT,107768,38775,33578,1000004882, Milliken Laterals 22 Mil MicroBevel FlexForm Sound LVT 9in x 59in 5.0mm Sandline (LAT206),28917.94,SF,1VNL,Vinyl
SPT,107768,38775,33578,1000004882, Milliken Laterals 22 Mil MicroBevel FlexForm Sound LVT 9in x 59in 5.0mm Sandline (LAT206),28917.94,SF,1VNL,Vinyl
SPT,107768,38775,33578,1000004882, Milliken Laterals 22 Mil MicroBevel FlexForm Sound LVT 9in x 59in 5.0mm Sandline (LAT206),28917.94,SF,1VNL,Vinyl
SPT,107776,38745,33605,126732-035,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Shadow Blue (51807),180,SF,1VNL,Vinyl
SPT,107776,38745,33605,126732-030,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Soft Cool Grey (51860),720,SF,1VNL,Vinyl
SPW,103423,38296,32750,192392-002,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Root (00568),4130.28,SF,1VNL,Vinyl
SPT,107776,38256,33605,126732-010,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Blue/Gray (51903),135,SF,1VNL,Vinyl
SPT,107776,38100,33605,126732-012,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Teal (51906),675,SF,1VNL,Vinyl
SPT,107776,38100,33605,126732-113,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Cafe Latte (57502),90,SF,1VNL,Vinyl
SPW,103423,37903,32750,1000006312,Shaw Custom Focus Tile (42MPN) 24in x 24in - Freedom (54505),346.64,SF,100,Carpet Tiles
SPT,102775,37788,33605,207650-012,Interface Open Air 404 (1633302500) Tufted Texture Loop 19.69in x 19.69in - Oat (107707),167.44,SY,1CPT,Carpet Tile
SPT,126695,36777,33605,210075-001,Tarkett Suede Tones (11531) Stratatec Pattrened Symtex 18in x 36in - Caviar+Creme (57209),384,SY,1CPT,Carpet Tile
SPT,108164,36651,33605,1000004851,Mannington Spacia Wood 7.25in x 48in 2.5MM - Muted Oak (SS5W3312),1044,SF,1VNL,Vinyl
SPT,108164,36651,33605,187522-014,Mannington Divergent Strand Bevelled Vinyl Tile 18in x 18in 2.5 MM - Saltgrass (13573),900,SF,1VNL,Vinyl
SPT,108164,36651,33605,187522-002,Mannington Divergent Strand Bevelled Vinyl Tile 18in x 18in 2.5 MM - Sandpiper (13513),2916,SF,1VNL,Vinyl
SPT,102775,36545,33605,1000005677,"Interface Panola Mountain (1251602500) 19.69""x19.69"" Glasbac Blue Lichen (107304)",17.94,SY,1CPT,Carpet Tile
SPT,102775,36545,33605,1000005743,"Interface Desert Veins 168290AB00 19.69""x39.38"" Glasbac Acacia 108145",35.88,SY,1CPT,Carpet Tile
SPW,103423,36418,32750,207105-002,Shaw Mainstreet Commercial Hard Surface Purview 5.0 (5037V) 20 Mil High Performance LVT 6in x 48in 5.0mm - Antler (00105),2142,SF,1VNL,Vinyl
SPW,103423,36418,32750,207105-002,Shaw Mainstreet Commercial Hard Surface Purview 5.0 (5037V) 20 Mil High Performance LVT 6in x 48in 5.0mm - Antler (00105),2142,SF,1VNL,Vinyl
SPW,121550,35930,32750,1000005739,Mohawk  Counter Casual (GT352) 24in x 24in EcoFlex ONE - Stone Wash (727),56,SY,1CPT,Carpet Tile
SPT,103423,35847,33605,208269-004,Shaw Commercial Hard Surfaces Type (4142V) 20 mil square edge 24in x 24in 5.0mm - Imply (42518),416,SF,1VNL,Vinyl
SPW,103423,35781,32750,180378-001,Shaw Contract Field (5T079) Multi Level Pattern Loop 24in x 24in - Sight (78111),671.58,SY,1CPT,Carpet Tile
SPW,103423,35781,32750,180712-001,Shaw Contract Realm EW24 (5T078) Undefined 24in x 24in - Sight (78111),53.3,SY,1CPT,Carpet Tile
SPJ,103423,35568,32256,174903-018,Shaw Tile Dye Lab (5T041) Undefined 24in x 24in - Fustic Saxon (41396),26.66,SY,1CPT,Carpet Tile
SPJ,103423,35568,32256,188633-018,Shaw Contract Rethread 18x36 (5T165) Undefined 18in x 36in - Umber (64855),40,SY,1CPT,Carpet Tile
SPJ,103423,35568,32256,188633-005,Shaw Contract Rethread 18x36 (5T165) Undefined 18in x 36in - Heritage Blue (64481),65,SY,1CPT,Carpet Tile
SPJ,103423,35568,32256,175048-006,Shaw Tile Bon Jour II (5T032) Needlebond 24in x 24in - Charcoal (31549),5.33,SY,1CPT,Carpet Tile
SPJ,103423,35568,32256,1000005784,Shaw Centered Tile (5T492)Pattern Loop 18in x 36in - Bubbly (90100),119,SY,1CPT,Carpet Tile
SPJ,103423,35568,32256,208277-002,Shaw Contract Translate Tile (5T408) Multi Level Pattern Loop 9in x 36in - Connection (05105),170,SY,1CPT,Carpet Tile
SPW,103423,35486,32750,1000004363,Shaw Endura Plus (0736V) 7in x 48in - Castaway (07087),261.38,SF,1VNL,Vinyl
SPJ,103423,35447,32256,204296-007,Shaw Patcraft Surface Striation (I0552) Multi Level Pattern Loop 24in x 24in - Meteorite (00550),967.92,SY,1CPT,Carpet Tile
SPJ,103423,35447,32256,204296-007,Shaw Patcraft Surface Striation (I0552) Multi Level Pattern Loop 24in x 24in - Meteorite (00550),967.92,SY,1CPT,Carpet Tile
SPJ,103423,35447,32256,204296-007,Shaw Patcraft Surface Striation (I0552) Multi Level Pattern Loop 24in x 24in - Meteorite (00550),967.92,SY,1CPT,Carpet Tile
SPJ,103423,35447,32256,204296-007,Shaw Patcraft Surface Striation (I0552) Multi Level Pattern Loop 24in x 24in - Meteorite (00550),967.92,SY,1CPT,Carpet Tile
SPJ,103423,35447,32256,204296-007,Shaw Patcraft Surface Striation (I0552) Multi Level Pattern Loop 24in x 24in - Meteorite (00550),967.92,SY,1CPT,Carpet Tile
SPJ,103423,35447,32256,204296-007,Shaw Patcraft Surface Striation (I0552) Multi Level Pattern Loop 24in x 24in - Meteorite (00550),967.92,SY,1CPT,Carpet Tile
SPW,103423,35428,32750,178606-006,Shaw Contract Bevel Hexagon (5T057) Multi Level Pattern Cut/Loop 28.8 in x 24.9in - Tweed (55530),4.99,SY,1CPT,Carpet Tile
SPW,104993,35116,32750,215253-001,Forbo Allura Flex Wood (FL1xxxxx) 1 mm Wearlayer Loose Lay 120 x 20 cm 5.0mm - Steamed Oak (60293),129.15,SF,1VNL,Vinyl
SPW,102775,35106,32750,209134-003,Interface Open Air 420 (1475402500) tufted Textured Loop 50cm x 50cm - Iron (107058),23.92,SY,1CPT,Carpet Tile
SPW,102775,35106,32750,209134-003,Interface Open Air 420 (1475402500) tufted Textured Loop 50cm x 50cm - Iron (107058),83,SY,1CPT,Carpet Tile
SPT,102775,35058,33605,200044-035,Interface Cubic (1380102500) Tufted Texture Loop 19.69in x 19.69in - Zenith (106072),131.56,SY,1CPT,Carpet Tile
SPW,121550,35047,32750,177079-007,Bigelow Commercial Trail Mix ActionBac (BQ333) 12' - Grounded Char (7989),460,SY,1CBL,Carpet BL
SPW,103423,34996,32750,178345-009,Shaw Tile Plane Hexagon (5T054) Full Repeat 28.8 in x 24.9in - Royal (54429),69.72,SY,1CPT,Carpet Tile
SPW,103423,34996,32750,178345-007,Shaw Tile Plane Hexagon (5T054) Full Repeat 28.8 in x 24.9in - Chartreuse (54325),24.9,SY,1CPT,Carpet Tile
SPW,103423,34996,32750,178345-011,Shaw Tile Plane Hexagon (5T054) Full Repeat 28.8 in x 24.9in - Cyan (54436),24.9,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004776,Milliken Revelation Pathway PWY277 Forest 50cmx1m,0.2,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004774,Milliken Revelation Pathway PWY52 Sail 50cmx1m,0.45,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004777,Milliken Revelation Pathway PWY105 Crest 50cmx1m,0.56,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004774,Milliken Revelation Pathway PWY52 Sail 50cmx1m,225,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004783,Milliken Pathway Revelation 01022555 Peppercorn 50cmx1m,88.46,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004776,Milliken Revelation Pathway PWY277 Forest 50cmx1m,120,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004777,Milliken Revelation Pathway PWY105 Crest 50cmx1m,70,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004776,Milliken Revelation Pathway PWY277 Forest 50cmx1m,4.78,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004783,Milliken Pathway Revelation 01022555 Peppercorn 50cmx1m,1780,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004783,Milliken Pathway Revelation 01022555 Peppercorn 50cmx1m,0.84,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004774,Milliken Revelation Pathway PWY52 Sail 50cmx1m,4.78,SY,1CPT,Carpet Tile
SPW,107768,34865,30071,1000004777,Milliken Revelation Pathway PWY105 Crest 50cmx1m,4.78,SY,1CPT,Carpet Tile
SPW,104482,34665,33605,167043-016,Bolon BKB Woven Vinyl 6' 7in 2.8 MM - Trend Metallic Alpha (102 757),671.16,SY,1VNL,Vinyl
SPW,102775,34608,32750,141239-013,Interface Plain Weave (1381502500) Tufted Texture Loop 19.69in x 19.69in - Rustic (101085),59.8,SY,1CPT,Carpet Tile
SPW,103423,34231,32750,175905-007,Shaw Patcraft Walk Right In II (I0304) Needlebond 24in x 24in - Ebony (00595),10.66,SY,1CPT,Carpet Tile
SPW,107776,33868,32750,126732-171,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Blue Moon (57535),270,SF,1VNL,Vinyl
SPW,107776,33868,32750,126732-102,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Earth Green (51877),405,SF,1VNL,Vinyl
SPW,107776,33868,32750,126732-035,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Shadow Blue (51807),5580,SF,1VNL,Vinyl
SPW,103423,33791,32750,192392-015,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Lark (05016),500.64,SF,1VNL,Vinyl
SPJ,126695,33612,32256,1000005193,Tarkett Parallel Ray (11525) Stratatec Patterned Loop Modular Flex Aire Cushion 24in x 24in - White Out (45403),6.67,SY,1CPT,Carpet Tile
SPJ,126695,33612,32256,1000005192,Tarkett Light Shift (626028168) 6' Powerbond Cushion White Out (45403),15.89,SY,1CBL,Carpet BL
SPW,103423,33345,32750,1000004973,Shaw Gather-Tapestry Tile (5T347) Multi-Level Pattern Cut/Loop Ecoworx backing 18in x 36in - Recollect (85215),510,SY,1CPT,Carpet Tile
SPW,107486,33341,32750,209631-004,Stanley Stephens Co. ABM 20 (ABM-Cxx) 20 Mil Luxury Vinyl Plank 7 1/8in x 47 1/4in 2.5 MM - Cold Spring Harbor (09),104.52,SF,1VNL,Vinyl
SPW,103423,32683,32750,208648-006,Shaw Contract Elevate Tile (5T388) Multi Level Pattern Loop 24in x 24in - Path (88555),234.52,SY,1CPT,Carpet Tile
SPW,103423,32679,32750,188060-002,Shaw Contract Solitude (0648V) Luxury Resilient Planks 6in x 48in 13/64 - Cottonwood (48120),2780,SF,1VNL,Vinyl
SPJ,103423,32243,32256,208658-003,Shaw Contract Diffuse (5T419) Multi Level Pattern Loop 24in x 24in - Passport (75597),265,SY,1CPT,Carpet Tile
SPJ,103423,32243,32256,208658-003,Shaw Contract Diffuse (5T419) Multi Level Pattern Loop 24in x 24in - Passport (75597),265,SY,1CPT,Carpet Tile
SPJ,103423,32240,32256,183678-004,Shaw Commercial Hard Surfaces Surface (0515V) Luxury Resilient Planks 18in x 36in 2.5 MM - Pitch (15500),855,SF,1VNL,Vinyl
SPW,103423,31349,32750,175050-006,Shaw Tile Welcome II Tile (5T031) Needlebond 24in x 24in - Charcoal (31549),10.66,SY,1CPT,Carpet Tile
SPW,103423,31157,32750,173762-008,Shaw Tile Absorbed (5T003) Undefined 24in x 24in - Frequency (01585),239.85,SY,1CPT,Carpet Tile
SPW,104993,31115,32750,215253-001,Forbo Allura Flex Wood (FL1xxxxx) 1 mm Wearlayer Loose Lay 120 x 20 cm 5.0mm - Steamed Oak (60293),284.13,SF,1VNL,Vinyl
SPW,104804,31021,32750,197427-014,Cobalt Surfaces Katanga (KP5-xxx) 20 mil LooseLay 7in x 48in 5.0mm - CAPETOWN (811),2265.92,SF,1VNL,Vinyl
SPW,126099,30949,33605,1000005026,Curran Gillingham 13ft 2in x 60ft - White,95,SY,1CBL,Carpet BL
SPT,103423,30655,33605,1000004696,Shaw Coretec Temporal (705CT) 9in x 72in - Blonde Oak (05026),4023.44,SF,40,Vinyl Tile
SPT,103423,30178,33605,213416-015,Shaw Patcraft Mark Making 2.5 (I692V) 20 mil ExoGuard Glue Down 5.96in x 48in 2.5 MM - Loam (00700),41.72,SF,1VNL,Vinyl
SPT,121550,29631,33605,214270-009,Mohawk Medella Hues (C2062) Healthy Environments Resilient 6' 7in 2.0 MM - Natural (H5312),36.02,SY,1VNL,Vinyl
SPT,121550,29631,33605,214270-009,Mohawk Medella Hues (C2062) Healthy Environments Resilient 6' 7in 2.0 MM - Natural (H5312),74,SY,1VNL,Vinyl
SPT,121550,29427,33605,211212-001,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Studio (095),108.66,SF,1VNL,Vinyl
SPW,103423,29279,32750,179112-026,Shaw Contract Reverse Tile - Ecoworx (5T069) Multi Level Pattern Loop 24in x 24in - Horizon (69496),42.64,SY,1CPT,Carpet Tile
SPW,103423,29279,32750,179112-026,Shaw Contract Reverse Tile - Ecoworx (5T069) Multi Level Pattern Loop 24in x 24in - Horizon (69496),10.66,SY,1CPT,Carpet Tile
SPW,103423,29236,32750,192392-013,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Summit (05012),208.6,SF,1VNL,Vinyl
SPW,121550,29196,32750,211212-001,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Studio (095),3440.9,SF,1VNL,Vinyl
SPW,121550,29196,32750,172606-010,Lees Brain Power Modular EcoFlex ICT (GT136) Textured Patterned Loop 24in x 24in - Technique (936),152,SY,1CPT,Carpet Tile
SPW,103423,28953,32750,151322-005,Shaw Patcraft Socrates II Tile (I0126) Textured Loop 24in x 24in - Augustine (00401),730.21,SY,1CPT,Carpet Tile
SPW,103423,28921,32750,201109-007,Shaw Contract Accord (5A253) ClassicBac 12' - Steel Grey (94530),160,SY,1CBL,Carpet BL
SPW,103423,28905,32750,202840-007,Shaw Contract Commons Tile (5T323) Multi Level Pattern Loop 24in x 24in - Plaster (23530),26.65,SY,1CPT,Carpet Tile
SPW,103423,28610,32750,156103-001,Shaw Patcraft Big Splash! Modular (I0166) Graphic Loop 24in x 24in - Spiral (00102),47.97,SY,1CPT,Carpet Tile
SPJ,121550,28580,32256,1000003305,Mohawk-Juniperus II (C2059)-6ft 6in-2.0 MM-Temperate (817),115,SY,20,Sheet Vinyl
SPJ,121550,28580,32256,1000003305,Mohawk-Juniperus II (C2059)-6ft 6in-2.0 MM-Temperate (817),110,SY,20,Sheet Vinyl
SPJ,121550,28580,32256,1000003305,Mohawk-Juniperus II (C2059)-6ft 6in-2.0 MM-Temperate (817),110,SY,20,Sheet Vinyl
SPJ,121550,28580,32256,1000003305,Mohawk-Juniperus II (C2059)-6ft 6in-2.0 MM-Temperate (817),115,SY,20,Sheet Vinyl
SPJ,121550,28580,32256,1000003305,Mohawk-Juniperus II (C2059)-6ft 6in-2.0 MM-Temperate (817),110,SY,20,Sheet Vinyl
SPJ,121550,28580,32256,1000003305,Mohawk-Juniperus II (C2059)-6ft 6in-2.0 MM-Temperate (817),110,SY,20,Sheet Vinyl
SPW,107768,28526,32750,1000007701,Milliken Jourl Freehand Tufted Texture Loop 50cm x 50 cm (Custom IC4-B),185.08,SY,1CPT,Carpet Tile
SPW,107768,28526,32750,1000007704,Milliken Jourl Freehand Tufted Texture Loop 50cm x 50 cm (Custom II 1-B),185.08,SY,1CPT,Carpet Tile
SPW,103423,28518,32750,191920-006,Shaw Patcraft Reason (I0459) Multi Level Pattern Loop 24in x 24in - Intent (00750),301.92,SY,1CPT,Carpet Tile
SPT,103423,28515,33605,200669-014,Shaw Contract Arrange Tile (5T294) Multi Level Pattern Loop 24in x 24in - Shiny Pebble (94761),124.44,SY,1CPT,Carpet Tile
